exp_id,num_assets,num_portfolios,risk_aversion,ansatz_reps,quantum_return,quantum_risk,quantum_sharpe,classical_return,classical_risk,classical_sharpe,vqe_runtime_sec,depth,parameters
n4_p10_r4_a5,4,10,0.5,4,0.00041052631578947365,0.01373077200025518,-0.6983929005617682,0.1177632525297037,0.1914127051531966,0.562989026477922,5.397,1,0
n4_p10_r4_a8,4,10,0.8,4,0.0004941176470588235,0.01777685015361504,-0.5347337841517493,0.1177632525297037,0.1914127051531966,0.562989026477922,5.669,1,0
n4_p20_r2_a3,4,20,0.3,2,0.000325,0.009028609042925715,-1.0715936368493837,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.361,1,0
n4_p20_r2_a5,4,20,0.5,2,0.0003,0.014368327952148638,-0.675095949389815,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.392,1,0
n4_p20_r2_a8,4,20,0.8,2,0.0004199999999999999,0.011535703186195456,-0.8304651953479691,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.365,1,0
n4_p20_r3_a3,4,20,0.3,3,0.000348,0.012021305087219108,-0.8029078315516573,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.367,1,0
n4_p20_r3_a5,4,20,0.5,3,0.0003977777777777778,0.013956402840521394,-0.6880155532873322,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.476,1,0
n4_p20_r3_a8,4,20,0.8,3,0.0003140625,0.013403040481197727,-0.7226671823895321,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.427,1,0
n4_p20_r4_a3,4,20,0.3,4,0.0003826086956521739,0.01179301321463388,-0.8155160287969204,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.3,1,0
n4_p20_r4_a5,4,20,0.5,4,0.00034193548387096773,0.009542440388831447,-1.012116829928842,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.397,1,0
n4_p20_r4_a8,4,20,0.8,4,0.00046499999999999997,0.015249305721900915,-0.6252743681508017,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.452,1,0
n4_p50_r2_a3,4,50,0.3,2,0.00045,0.014319473628594035,-0.6669239559846636,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.6,1,0
n4_p50_r2_a5,4,50,0.5,2,0.000396,0.010941167030988972,-0.8777857035541385,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.443,1,0
n4_p50_r2_a8,4,50,0.8,2,0.00039999999999999996,0.011427073116069573,-0.8401101404085521,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.312,1,0
n4_p50_r3_a3,4,50,0.3,3,0.0004,0.0227,-0.42290748898678415,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.349,1,0
n4_p50_r3_a5,4,50,0.5,3,0.00045,0.015332176133869582,-0.6228730948963956,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.551,1,0
n4_p50_r3_a8,4,50,0.8,3,0.00039999999999999996,0.012431501205494942,-0.7722317555466779,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.394,1,0
n4_p50_r4_a3,4,50,0.3,4,0.00043125,0.012431218577134745,-0.7697354801242252,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.308,1,0
n4_p50_r4_a5,4,50,0.5,4,0.00034285714285714285,0.008460140636646457,-1.1414872721277696,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.449,1,0
n4_p50_r4_a8,4,50,0.8,4,0.0003285714285714285,0.009630107974048719,-1.0042907719717373,0.15348123322903412,0.4089601131067239,0.35084407655078736,5.359,1,0
n5_p10_r2_a3,5,10,0.3,2,0.00042999999999999994,0.011596331585893878,-0.8252609826750067,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.459,1,0
n5_p10_r2_a5,5,10,0.5,2,0.0004764705882352941,0.009057396755478871,-1.0514643079981971,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.391,1,0
n5_p10_r2_a8,5,10,0.8,2,0.0003697674418604651,0.00840236806353874,-1.1461331478597079,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.41,1,0
n5_p10_r3_a3,5,10,0.3,3,0.00066875,0.01260101837402438,-0.7405155458891601,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.368,1,0
n5_p10_r3_a5,5,10,0.5,3,0.0006413043478260869,0.012278956940794086,-0.7621735052333104,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.471,1,0
n5_p10_r3_a8,5,10,0.8,3,0.00037777777777777777,0.010808467188411268,-0.8902485481511269,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.5,1,0
n5_p10_r4_a3,5,10,0.3,4,0.0003666666666666666,0.008547453324431397,-1.1270413499419927,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.366,1,0
n5_p10_r4_a5,5,10,0.5,4,0.00045833333333333327,0.015227652204679048,-0.626601299951858,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.407,1,0
n5_p10_r4_a8,5,10,0.8,4,0.0005,0.013329695256204048,-0.712694462806898,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.421,1,0
n5_p20_r2_a3,5,20,0.3,2,0.00037391304347826084,0.009346434679054353,-1.0299207437991404,0.19960998855362697,0.2519951080973909,0.7524351960052599,61.512,1,0
n5_p20_r2_a5,5,20,0.5,2,0.0005128571428571428,0.015337258489025465,-0.6185683617402261,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.465,1,0
n5_p20_r2_a8,5,20,0.8,2,0.0003669421487603306,0.010976458811618912,-0.8776107136704953,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.387,1,0
n5_p20_r3_a3,5,20,0.3,3,0.0003344262295081967,0.01101399881272989,-0.8775717098607649,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.445,1,0
n5_p20_r3_a5,5,20,0.5,3,0.00035719733079122976,0.01207728011227321,-0.7984250244729798,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.502,1,0
n5_p20_r3_a8,5,20,0.8,3,0.0003625,0.014596971004287158,-0.6602397166624122,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.617,1,0
n5_p20_r4_a3,5,20,0.3,4,0.00030520156046814044,0.01430750786922469,-0.6776021741973162,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.476,1,0
n5_p20_r4_a5,5,20,0.5,4,0.0005157894736842106,0.0164406791281232,-0.5768746201057005,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.415,1,0
n5_p20_r4_a8,5,20,0.8,4,0.00037971014492753623,0.010799579741836905,-0.8908022427765458,0.19960998855362697,0.2519951080973909,0.7524351960052599,5.478,1,0
n5_p50_r2_a3,5,50,0.3,2,0.00042,0.014931931481820353,-0.6415780846345072,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.384,1,0
n5_p50_r2_a5,5,50,0.5,2,0.0003818181818181818,0.01201887247018394,-0.800256583306156,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.702,1,0
n5_p50_r2_a8,5,50,0.8,2,0.0003586206896551724,0.010355485314550984,-0.9310407979428322,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.673,1,0
n5_p50_r3_a3,5,50,0.3,3,0.00033529411764705885,0.010405583076865524,-0.9288000308065623,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.387,1,0
n5_p50_r3_a5,5,50,0.5,3,0.00039999999999999996,0.01230173581579578,-0.7803776754556319,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.397,1,0
n5_p50_r3_a8,5,50,0.8,3,0.00037999999999999997,0.009377785364004304,-1.0258285540342407,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.517,1,0
n5_p50_r4_a3,5,50,0.3,4,0.0006833333333333333,0.02038607401852767,-0.45701132342594813,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.474,1,0
n5_p50_r4_a5,5,50,0.5,4,0.0004958333333333333,0.009755095712555112,-0.9742771313288612,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.42,1,0
n5_p50_r4_a8,5,50,0.8,4,0.00041538461538461537,0.014412154838905655,-0.6650369422025418,0.21240707770474132,0.32060341291509614,0.6313316376277748,5.577,1,0
